Season,G,Team,Name,Date,Opp,OPts,DPts,Opp_Name,ORtg,DRtg,Pace,Location,Win
2023,49,MIL,Bucks,2023-01-27,IND,141,131,Pacers,128.3,119.2,109.9,Away,1
2023,50,MIL,Bucks,2023-01-29,NOP,135,110,Pelicans,129.9,105.8,103.9,Home,1
2023,51,MIL,Bucks,2023-01-31,CHO,124,115,Hornets,111.2,103.2,111.5,Home,1
2023,52,MIL,Bucks,2023-02-02,LAC,106,105,Clippers,105.1,104.1,100.9,Home,1
2023,53,MIL,Bucks,2023-02-04,MIA,123,115,Heat,121.7,113.7,101.1,Home,1
2023,54,MIL,Bucks,2023-02-06,POR,127,108,Trail Blazers,119.2,101.4,106.5,Away,1
2023,55,MIL,Bucks,2023-02-09,LAL,115,106,Lakers,117.8,108.5,97.7,Away,1
2023,56,MIL,Bucks,2023-02-10,LAC,119,106,Clippers,122.5,109.2,97.1,Away,1
2023,57,MIL,Bucks,2023-02-14,BOS,131,125,Celtics,117.5,112.1,101.0,Home,1
2023,58,MIL,Bucks,2023-02-16,CHI,112,100,Bulls,118.7,106.0,94.4,Away,1
2023,59,MIL,Bucks,2023-02-24,MIA,128,99,Heat,123.0,95.1,104.1,Home,1
2023,60,MIL,Bucks,2023-02-26,PHO,104,101,Suns,109.6,106.4,94.9,Home,1
2023,61,MIL,Bucks,2023-02-28,BRK,118,104,Nets,108.1,95.3,109.1,Away,1
2023,62,MIL,Bucks,2023-03-01,ORL,139,117,Magic,134.5,113.2,103.4,Home,1
2023,63,MIL,Bucks,2023-03-04,PHI,130,133,76ers,137.8,141.0,94.3,Home,0
2023,64,MIL,Bucks,2023-03-05,WAS,117,111,Wizards,120.0,113.8,97.5,Away,1
2023,65,MIL,Bucks,2023-03-07,ORL,134,123,Magic,125.2,115.0,107.0,Away,1
2023,66,MIL,Bucks,2023-03-09,BRK,118,113,Nets,113.7,108.8,103.8,Home,1
2023,67,MIL,Bucks,2023-03-11,GSW,116,125,Warriors,103.9,111.9,101.1,Away,0
2023,68,MIL,Bucks,2023-03-13,SAC,133,124,Kings,130.6,121.7,101.9,Away,1
2023,69,MIL,Bucks,2023-03-14,PHO,116,104,Suns,115.8,103.8,100.2,Away,1
2023,70,MIL,Bucks,2023-03-16,IND,123,139,Pacers,119.2,134.7,103.2,Home,0
2023,71,MIL,Bucks,2023-03-19,TOR,118,111,Raptors,121.4,114.2,97.2,Home,1
2023,72,MIL,Bucks,2023-03-22,SAS,130,94,Spurs,116.7,84.4,111.4,Home,1
2023,73,MIL,Bucks,2023-03-24,UTA,144,116,Jazz,134.6,108.4,107.0,Away,1
2023,74,MIL,Bucks,2023-03-25,DEN,106,129,Nuggets,102.6,124.9,103.3,Away,0
2023,75,MIL,Bucks,2023-03-27,DET,126,117,Pistons,127.0,117.9,99.2,Away,1
2023,76,MIL,Bucks,2023-03-29,IND,149,136,Pacers,138.5,126.4,107.6,Away,1
2023,77,MIL,Bucks,2023-03-30,BOS,99,140,Celtics,98.6,139.5,100.4,Home,0
2023,78,MIL,Bucks,2023-04-02,PHI,117,104,76ers,127.4,113.3,91.8,Home,1
2023,79,MIL,Bucks,2023-04-04,WAS,140,128,Wizards,129.0,117.9,108.6,Away,1
2023,80,MIL,Bucks,2023-04-05,CHI,105,92,Bulls,110.4,96.7,95.1,Home,1
2023,81,MIL,Bucks,2023-04-07,MEM,114,137,Grizzlies,113.6,136.6,100.3,Home,0
2023,82,MIL,Bucks,2023-04-09,TOR,105,121,Raptors,105.9,122.1,99.1,Away,0
2023,1,MIN,Timberwolves,2022-10-19,OKC,115,108,Thunder,109.7,103.0,104.8,Home,1
2023,2,MIN,Timberwolves,2022-10-21,UTA,126,132,Jazz,112.7,118.1,101.3,Home,0
2023,3,MIN,Timberwolves,2022-10-23,OKC,116,106,Thunder,115.5,105.5,100.4,Away,1
2023,4,MIN,Timberwolves,2022-10-24,SAS,106,115,Spurs,102.0,110.7,103.9,Home,0
2023,5,MIN,Timberwolves,2022-10-26,SAS,134,122,Spurs,130.4,118.7,102.7,Home,1
2023,6,MIN,Timberwolves,2022-10-28,LAL,111,102,Lakers,105.2,96.7,105.5,Home,1
2023,7,MIN,Timberwolves,2022-10-30,SAS,98,107,Spurs,99.1,108.1,98.9,Away,0
2023,8,MIN,Timberwolves,2022-11-01,PHO,107,116,Suns,107.1,116.2,99.9,Away,0
2023,9,MIN,Timberwolves,2022-11-04,MIL,102,115,Bucks,99.0,111.6,103.0,Home,0
2023,10,MIN,Timberwolves,2022-11-05,HOU,129,117,Rockets,124.7,113.1,103.5,Home,1
2023,11,MIN,Timberwolves,2022-11-07,NYK,107,120,Knicks,101.5,113.8,105.4,Home,0
2023,12,MIN,Timberwolves,2022-11-09,PHO,117,129,Suns,115.2,127.0,101.6,Home,0
2023,13,MIN,Timberwolves,2022-11-11,MEM,103,114,Grizzlies,108.4,119.9,95.0,Away,0
2023,14,MIN,Timberwolves,2022-11-13,CLE,129,124,Cavaliers,132.3,127.2,97.5,Away,1
2023,15,MIN,Timberwolves,2022-11-16,ORL,126,108,Magic,124.3,106.5,101.4,Away,1
2023,16,MIN,Timberwolves,2022-11-19,PHI,112,109,76ers,108.0,105.1,103.7,Away,1
2023,17,MIN,Timberwolves,2022-11-21,MIA,105,101,Heat,102.5,98.6,102.5,Home,1
2023,18,MIN,Timberwolves,2022-11-23,IND,115,101,Pacers,116.7,102.5,98.5,Away,1
2023,19,MIN,Timberwolves,2022-11-25,CHO,108,110,Hornets,102.7,104.6,105.1,Away,0
2023,20,MIN,Timberwolves,2022-11-27,GSW,114,137,Warriors,109.6,131.7,104.0,Home,0
2023,21,MIN,Timberwolves,2022-11-28,WAS,127,142,Wizards,124.7,139.5,101.8,Away,0
2023,22,MIN,Timberwolves,2022-11-30,MEM,109,101,Grizzlies,106.1,98.3,102.7,Home,1
2023,23,MIN,Timberwolves,2022-12-03,OKC,128,135,Thunder,113.8,120.0,112.5,Home,0
2023,24,MIN,Timberwolves,2022-12-07,IND,121,115,Pacers,114.0,108.3,106.1,Home,1
2023,25,MIN,Timberwolves,2022-12-09,UTA,118,108,Jazz,119.8,109.7,98.5,Away,1
2023,26,MIN,Timberwolves,2022-12-10,POR,118,124,Trail Blazers,119.2,125.2,99.0,Away,0
2023,27,MIN,Timberwolves,2022-12-12,POR,112,133,Trail Blazers,107.6,127.8,104.1,Away,0
2023,28,MIN,Timberwolves,2022-12-14,LAC,88,99,Clippers,91.8,103.3,95.9,Away,0
2023,29,MIN,Timberwolves,2022-12-16,OKC,112,110,Thunder,107.0,105.1,104.7,Away,1
2023,30,MIN,Timberwolves,2022-12-18,CHI,150,126,Bulls,147.2,123.6,101.9,Home,1
2023,31,MIN,Timberwolves,2022-12-19,DAL,116,106,Mavericks,119.3,109.0,97.3,Home,1
2023,32,MIN,Timberwolves,2022-12-21,DAL,99,104,Mavericks,107.9,113.3,91.8,Home,0
2023,33,MIN,Timberwolves,2022-12-23,BOS,109,121,Celtics,108.1,120.0,100.8,Away,0
2023,34,MIN,Timberwolves,2022-12-26,MIA,110,113,Heat,111.5,114.5,98.7,Away,0
2023,35,MIN,Timberwolves,2022-12-28,NOP,118,119,Pelicans,115.7,116.7,102.0,Away,0
2023,36,MIN,Timberwolves,2022-12-30,MIL,114,123,Bucks,107.6,116.1,105.9,Away,0
2023,37,MIN,Timberwolves,2022-12-31,DET,104,116,Pistons,105.9,118.2,98.2,Home,0
2023,38,MIN,Timberwolves,2023-01-02,DEN,124,111,Nuggets,129.8,116.2,95.6,Home,1
2023,39,MIN,Timberwolves,2023-01-04,POR,113,106,Trail Blazers,118.0,110.7,95.8,Home,1
2023,40,MIN,Timberwolves,2023-01-06,LAC,128,115,Clippers,127.1,114.2,100.7,Home,1
2023,41,MIN,Timberwolves,2023-01-08,HOU,104,96,Rockets,104.9,96.9,99.1,Away,1
2023,42,MIN,Timberwolves,2023-01-11,DET,118,135,Pistons,117.2,134.1,100.7,Away,0
2023,43,MIN,Timberwolves,2023-01-13,PHO,121,116,Suns,113.9,109.2,106.2,Home,1
2023,44,MIN,Timberwolves,2023-01-14,CLE,110,102,Cavaliers,115.5,107.1,95.3,Home,1
2023,45,MIN,Timberwolves,2023-01-16,UTA,125,126,Jazz,128.7,129.7,97.2,Home,0
2023,46,MIN,Timberwolves,2023-01-18,DEN,118,122,Nuggets,117.3,121.3,100.6,Away,0
2023,47,MIN,Timberwolves,2023-01-19,TOR,128,126,Raptors,123.3,121.4,103.8,Home,1
2023,48,MIN,Timberwolves,2023-01-21,HOU,113,104,Rockets,112.5,103.6,100.4,Home,1
2023,49,MIN,Timberwolves,2023-01-23,HOU,114,119,Rockets,106.4,111.0,107.2,Away,0
2023,50,MIN,Timberwolves,2023-01-25,NOP,111,102,Pelicans,113.5,104.3,97.8,Away,1
2023,51,MIN,Timberwolves,2023-01-27,MEM,111,100,Grizzlies,107.5,96.9,103.2,Home,1
2023,52,MIN,Timberwolves,2023-01-28,SAC,117,110,Kings,121.5,114.2,96.3,Home,1
2023,53,MIN,Timberwolves,2023-01-30,SAC,111,118,Kings,100.8,107.2,99.7,Home,0
2023,54,MIN,Timberwolves,2023-02-01,GSW,119,114,Warriors,104.6,100.2,103.0,Home,1
2023,55,MIN,Timberwolves,2023-02-03,ORL,120,127,Magic,115.7,122.4,103.7,Home,0
2023,56,MIN,Timberwolves,2023-02-05,DEN,128,98,Nuggets,124.1,95.0,103.2,Home,1
2023,57,MIN,Timberwolves,2023-02-07,DEN,112,146,Nuggets,106.6,138.9,105.1,Away,0
2023,58,MIN,Timberwolves,2023-02-08,UTA,143,118,Jazz,142.3,117.4,100.5,Away,1
2023,59,MIN,Timberwolves,2023-02-10,MEM,107,128,Grizzlies,103.3,123.6,103.6,Away,0
2023,60,MIN,Timberwolves,2023-02-13,DAL,124,121,Mavericks,130.1,127.0,95.3,Away,1
2023,61,MIN,Timberwolves,2023-02-16,WAS,106,114,Wizards,102.6,110.3,103.3,Home,0
2023,62,MIN,Timberwolves,2023-02-24,CHO,113,121,Hornets,107.4,115.0,105.2,Home,0
2023,63,MIN,Timberwolves,2023-02-26,GSW,104,109,Warriors,102.5,107.4,101.5,Away,0
2023,64,MIN,Timberwolves,2023-02-28,LAC,108,101,Clippers,101.1,94.6,106.8,Away,1
2023,65,MIN,Timberwolves,2023-03-03,LAL,110,102,Lakers,112.4,104.3,97.8,Away,1
2023,66,MIN,Timberwolves,2023-03-04,SAC,138,134,Kings,141.6,137.5,97.4,Away,1
2023,67,MIN,Timberwolves,2023-03-07,PHI,94,117,76ers,96.2,119.7,97.7,Home,0
2023,68,MIN,Timberwolves,2023-03-10,BRK,123,124,Nets,113.9,114.8,97.8,Home,0
2023,69,MIN,Timberwolves,2023-03-13,ATL,136,115,Hawks,127.9,108.2,106.3,Away,1
2023,70,MIN,Timberwolves,2023-03-15,BOS,102,104,Celtics,105.0,107.0,97.2,Home,0
2023,71,MIN,Timberwolves,2023-03-17,CHI,131,139,Bulls,116.4,123.5,93.2,Away,0
2023,72,MIN,Timberwolves,2023-03-18,TOR,107,122,Raptors,104.3,119.0,102.6,Away,0
2023,73,MIN,Timberwolves,2023-03-20,NYK,140,134,Knicks,134.1,128.4,104.4,Away,1
2023,74,MIN,Timberwolves,2023-03-22,ATL,125,124,Hawks,122.5,121.5,102.1,Home,1
2023,75,MIN,Timberwolves,2023-03-26,GSW,99,96,Warriors,102.0,99.0,97.0,Away,1
2023,76,MIN,Timberwolves,2023-03-27,SAC,119,115,Kings,125.6,121.4,94.7,Away,1
2023,77,MIN,Timberwolves,2023-03-29,PHO,100,107,Suns,102.0,109.1,98.1,Away,0
2023,78,MIN,Timberwolves,2023-03-31,LAL,111,123,Lakers,108.0,119.7,102.8,Home,0
2023,79,MIN,Timberwolves,2023-04-02,POR,105,107,Trail Blazers,106.3,108.3,98.8,Home,0
2023,80,MIN,Timberwolves,2023-04-04,BRK,107,102,Nets,110.0,104.9,97.2,Away,1
2023,81,MIN,Timberwolves,2023-04-08,SAS,151,131,Spurs,142.8,123.9,105.8,Away,1
2023,82,MIN,Timberwolves,2023-04-09,NOP,113,108,Pelicans,109.2,104.4,103.5,Home,1
2023,1,NOP,Pelicans,2022-10-19,BRK,130,108,Nets,125.6,104.3,103.5,Away,1
2023,2,NOP,Pelicans,2022-10-21,CHO,124,112,Hornets,120.8,109.1,102.6,Away,1
2023,3,NOP,Pelicans,2022-10-23,UTA,121,122,Jazz,112.0,113.0,97.8,Home,0
2023,4,NOP,Pelicans,2022-10-25,DAL,113,111,Mavericks,124.4,122.2,90.8,Home,1
2023,5,NOP,Pelicans,2022-10-28,PHO,111,124,Suns,115.4,128.9,96.2,Away,0
2023,6,NOP,Pelicans,2022-10-30,LAC,112,91,Clippers,116.6,94.8,96.0,Away,1
2023,7,NOP,Pelicans,2022-11-02,LAL,117,120,Lakers,103.6,106.3,102.3,Away,0
2023,8,NOP,Pelicans,2022-11-04,GSW,114,105,Warriors,115.2,106.1,98.9,Home,1
2023,9,NOP,Pelicans,2022-11-05,ATL,121,124,Hawks,107.3,109.9,102.2,Away,0
2023,10,NOP,Pelicans,2022-11-07,IND,122,129,Pacers,121.8,128.8,100.1,Away,0
2023,11,NOP,Pelicans,2022-11-09,CHI,115,111,Bulls,113.1,109.2,101.6,Away,1
2023,12,NOP,Pelicans,2022-11-10,POR,95,106,Trail Blazers,101.1,112.8,94.0,Home,0
2023,13,NOP,Pelicans,2022-11-12,HOU,119,106,Rockets,120.3,107.2,98.9,Home,1
2023,14,NOP,Pelicans,2022-11-15,MEM,113,102,Grizzlies,116.2,104.9,97.2,Home,1
2023,15,NOP,Pelicans,2022-11-16,CHI,124,110,Bulls,126.3,112.1,98.2,Home,1
2023,16,NOP,Pelicans,2022-11-18,BOS,109,117,Celtics,112.6,120.9,96.8,Home,0
2023,17,NOP,Pelicans,2022-11-21,GSW,128,83,Warriors,124.7,80.8,102.7,Home,1
2023,18,NOP,Pelicans,2022-11-23,SAS,129,110,Spurs,120.5,102.7,107.1,Away,1
2023,19,NOP,Pelicans,2022-11-25,MEM,111,132,Grizzlies,111.1,132.1,99.9,Away,0
2023,20,NOP,Pelicans,2022-11-28,OKC,105,101,Thunder,105.3,101.3,99.7,Home,1
2023,21,NOP,Pelicans,2022-11-30,TOR,126,108,Raptors,119.4,102.3,105.5,Home,1
2023,22,NOP,Pelicans,2022-12-02,SAS,117,99,Spurs,114.5,96.9,102.2,Away,1
2023,23,NOP,Pelicans,2022-12-04,DEN,121,106,Nuggets,121.2,106.2,99.9,Home,1
2023,24,NOP,Pelicans,2022-12-07,DET,104,98,Pistons,103.2,97.2,100.8,Home,1
2023,25,NOP,Pelicans,2022-12-09,PHO,128,117,Suns,128.5,117.5,99.6,Home,1
2023,26,NOP,Pelicans,2022-12-11,PHO,129,124,Suns,122.1,117.4,95.7,Home,1
2023,27,NOP,Pelicans,2022-12-13,UTA,100,121,Jazz,93.8,113.5,106.7,Away,0
2023,28,NOP,Pelicans,2022-12-15,UTA,129,132,Jazz,119.3,122.0,98.0,Away,0
2023,29,NOP,Pelicans,2022-12-17,PHO,114,118,Suns,121.1,125.4,94.1,Away,0
2023,30,NOP,Pelicans,2022-12-19,MIL,119,128,Bucks,115.2,123.9,103.3,Home,0
2023,31,NOP,Pelicans,2022-12-22,SAS,126,117,Spurs,124.1,115.2,101.6,Home,1
2023,32,NOP,Pelicans,2022-12-23,OKC,128,125,Thunder,109.0,106.4,106.4,Away,1
2023,33,NOP,Pelicans,2022-12-26,IND,113,93,Pacers,116.3,95.7,97.2,Home,1
2023,34,NOP,Pelicans,2022-12-28,MIN,119,118,Timberwolves,116.7,115.7,102.0,Home,1
2023,35,NOP,Pelicans,2022-12-30,PHI,127,116,76ers,127.3,116.3,99.7,Home,1
2023,36,NOP,Pelicans,2022-12-31,MEM,101,116,Grizzlies,94.6,108.7,106.7,Away,0
2023,37,NOP,Pelicans,2023-01-02,PHI,111,120,76ers,112.7,121.8,98.5,Away,0
2023,38,NOP,Pelicans,2023-01-04,HOU,119,108,Rockets,121.2,110.0,98.2,Home,1
2023,39,NOP,Pelicans,2023-01-06,BRK,102,108,Nets,106.2,112.4,96.1,Home,0
2023,40,NOP,Pelicans,2023-01-07,DAL,117,127,Mavericks,113.5,123.2,103.1,Away,0
2023,41,NOP,Pelicans,2023-01-09,WAS,132,112,Wizards,129.8,110.1,101.7,Away,1
2023,42,NOP,Pelicans,2023-01-11,BOS,114,125,Celtics,117.0,128.3,97.4,Away,0
2023,43,NOP,Pelicans,2023-01-13,DET,116,110,Pistons,109.8,104.1,105.7,Away,1
2023,44,NOP,Pelicans,2023-01-16,CLE,103,113,Cavaliers,108.2,118.7,95.2,Away,0
2023,45,NOP,Pelicans,2023-01-18,MIA,98,124,Heat,100.7,127.4,97.3,Home,0
2023,46,NOP,Pelicans,2023-01-20,ORL,110,123,Magic,111.6,124.8,98.6,Away,0
2023,47,NOP,Pelicans,2023-01-22,MIA,96,100,Heat,95.6,99.5,100.5,Away,0
2023,48,NOP,Pelicans,2023-01-24,DEN,98,99,Nuggets,108.6,109.7,90.2,Home,0
2023,49,NOP,Pelicans,2023-01-25,MIN,102,111,Timberwolves,104.3,113.5,97.8,Home,0
2023,50,NOP,Pelicans,2023-01-28,WAS,103,113,Wizards,101.2,111.0,101.8,Home,0
2023,51,NOP,Pelicans,2023-01-29,MIL,110,135,Bucks,105.8,129.9,103.9,Away,0
2023,52,NOP,Pelicans,2023-01-31,DEN,113,122,Nuggets,111.1,119.9,101.7,Away,0
2023,53,NOP,Pelicans,2023-02-02,DAL,106,111,Mavericks,109.2,114.3,97.1,Away,0
2023,54,NOP,Pelicans,2023-02-04,LAL,131,126,Lakers,128.0,123.1,102.4,Home,1
2023,55,NOP,Pelicans,2023-02-05,SAC,136,104,Kings,140.6,107.5,96.7,Home,1
2023,56,NOP,Pelicans,2023-02-07,ATL,116,107,Hawks,121.8,112.4,95.2,Home,1
2023,57,NOP,Pelicans,2023-02-10,CLE,107,118,Cavaliers,115.8,127.7,92.4,Home,0
2023,58,NOP,Pelicans,2023-02-13,OKC,103,100,Thunder,107.4,104.3,95.9,Away,1
2023,59,NOP,Pelicans,2023-02-15,LAL,102,120,Lakers,100.9,118.7,101.1,Away,0
2023,60,NOP,Pelicans,2023-02-23,TOR,110,115,Raptors,108.8,113.7,101.1,Away,0
2023,61,NOP,Pelicans,2023-02-25,NYK,106,128,Knicks,103.7,125.2,102.3,Away,0
2023,62,NOP,Pelicans,2023-02-27,ORL,93,101,Magic,100.0,108.6,93.0,Home,0
2023,63,NOP,Pelicans,2023-03-01,POR,121,110,Trail Blazers,131.2,119.3,92.2,Away,1
2023,64,NOP,Pelicans,2023-03-03,GSW,99,108,Warriors,106.9,116.7,92.6,Away,0
2023,65,NOP,Pelicans,2023-03-06,SAC,108,123,Kings,114.0,129.8,94.8,Away,0
2023,66,NOP,Pelicans,2023-03-08,DAL,113,106,Mavericks,116.8,109.6,96.7,Home,1
2023,67,NOP,Pelicans,2023-03-11,OKC,96,110,Thunder,95.5,109.4,100.6,Home,0
2023,68,NOP,Pelicans,2023-03-12,POR,127,110,Trail Blazers,121.8,105.5,104.3,Home,1
2023,69,NOP,Pelicans,2023-03-14,LAL,108,123,Lakers,110.5,125.8,97.7,Home,0
2023,70,NOP,Pelicans,2023-03-17,HOU,112,114,Rockets,120.3,122.4,93.1,Away,0
2023,71,NOP,Pelicans,2023-03-19,HOU,117,107,Rockets,125.6,114.9,93.1,Away,1
2023,72,NOP,Pelicans,2023-03-21,SAS,119,84,Spurs,119.3,84.2,99.7,Home,1
2023,73,NOP,Pelicans,2023-03-23,CHO,115,96,Hornets,113.2,94.5,101.6,Home,1
2023,74,NOP,Pelicans,2023-03-25,LAC,131,110,Clippers,129.3,108.5,101.4,Away,1
2023,75,NOP,Pelicans,2023-03-27,POR,124,90,Trail Blazers,123.6,89.7,100.3,Away,1
2023,76,NOP,Pelicans,2023-03-28,GSW,109,120,Warriors,109.3,120.3,99.7,Away,0
2023,77,NOP,Pelicans,2023-03-30,DEN,107,88,Nuggets,117.4,96.5,91.2,Away,1
2023,78,NOP,Pelicans,2023-04-01,LAC,122,114,Clippers,132.6,123.9,92.0,Home,1
2023,79,NOP,Pelicans,2023-04-04,SAC,103,121,Kings,106.6,125.3,96.6,Home,0
2023,80,NOP,Pelicans,2023-04-05,MEM,138,131,Grizzlies,124.5,118.2,100.4,Home,1
2023,81,NOP,Pelicans,2023-04-07,NYK,113,105,Knicks,117.6,109.3,96.1,Home,1
2023,82,NOP,Pelicans,2023-04-09,MIN,108,113,Timberwolves,104.4,109.2,103.5,Away,0
2023,1,NYK,Knicks,2022-10-19,MEM,112,115,Grizzlies,104.7,107.5,96.9,Away,0
2023,2,NYK,Knicks,2022-10-21,DET,130,106,Pistons,124.6,101.6,104.3,Home,1
2023,3,NYK,Knicks,2022-10-24,ORL,115,102,Magic,120.8,107.1,95.2,Home,1
2023,4,NYK,Knicks,2022-10-26,CHO,134,131,Hornets,119.8,117.1,101.3,Home,1
2023,5,NYK,Knicks,2022-10-28,MIL,108,119,Bucks,103.6,114.2,104.2,Away,0
2023,6,NYK,Knicks,2022-10-30,CLE,108,121,Cavaliers,109.3,122.4,98.8,Away,0
2023,7,NYK,Knicks,2022-11-02,ATL,99,112,Hawks,97.8,110.6,101.3,Home,0
2023,8,NYK,Knicks,2022-11-04,PHI,106,104,76ers,102.4,100.5,103.5,Away,1
2023,9,NYK,Knicks,2022-11-05,BOS,118,133,Celtics,122.6,138.1,96.3,Home,0
2023,10,NYK,Knicks,2022-11-07,MIN,120,107,Timberwolves,113.8,101.5,105.4,Away,1
2023,11,NYK,Knicks,2022-11-09,BRK,85,112,Nets,85.7,113.0,99.1,Away,0
2023,12,NYK,Knicks,2022-11-11,DET,121,112,Pistons,123.3,114.2,98.1,Home,1
2023,13,NYK,Knicks,2022-11-13,OKC,135,145,Thunder,123.7,132.9,109.1,Home,0
2023,14,NYK,Knicks,2022-11-15,UTA,118,111,Jazz,117.0,110.0,100.9,Away,1
2023,15,NYK,Knicks,2022-11-16,DEN,106,103,Nuggets,110.1,107.0,96.2,Away,1
2023,16,NYK,Knicks,2022-11-18,GSW,101,111,Warriors,99.1,109.0,101.9,Away,0
2023,17,NYK,Knicks,2022-11-20,PHO,95,116,Suns,100.5,122.7,94.5,Away,0
2023,18,NYK,Knicks,2022-11-21,OKC,129,119,Thunder,125.1,115.4,103.1,Away,1
2023,19,NYK,Knicks,2022-11-25,POR,129,132,Trail Blazers,119.9,122.7,97.4,Home,0
2023,20,NYK,Knicks,2022-11-27,MEM,123,127,Grizzlies,126.0,130.1,97.6,Home,0
2023,21,NYK,Knicks,2022-11-29,DET,140,110,Pistons,140.8,110.7,99.4,Away,1
2023,22,NYK,Knicks,2022-11-30,MIL,103,109,Bucks,110.5,116.9,93.2,Home,0
2023,23,NYK,Knicks,2022-12-03,DAL,100,121,Mavericks,99.5,120.4,100.5,Home,0
2023,24,NYK,Knicks,2022-12-04,CLE,92,81,Cavaliers,92.6,81.5,99.4,Home,1
2023,25,NYK,Knicks,2022-12-07,ATL,113,89,Hawks,122.3,96.3,92.4,Home,1
2023,26,NYK,Knicks,2022-12-09,CHO,121,102,Hornets,123.9,104.4,97.7,Away,1
2023,27,NYK,Knicks,2022-12-11,SAC,112,99,Kings,111.0,98.1,100.9,Home,1
2023,28,NYK,Knicks,2022-12-14,CHI,128,120,Bulls,126.0,118.1,92.0,Away,1
2023,29,NYK,Knicks,2022-12-16,CHI,114,91,Bulls,115.4,92.1,98.8,Away,1
2023,30,NYK,Knicks,2022-12-18,IND,109,106,Pacers,110.7,107.6,98.5,Away,1
2023,31,NYK,Knicks,2022-12-20,GSW,132,94,Warriors,138.7,98.8,95.2,Home,1
2023,32,NYK,Knicks,2022-12-21,TOR,106,113,Raptors,119.3,127.2,88.8,Home,0
2023,33,NYK,Knicks,2022-12-23,CHI,117,118,Bulls,126.4,127.4,92.6,Home,0
2023,34,NYK,Knicks,2022-12-25,PHI,112,119,76ers,124.0,131.7,90.4,Home,0
2023,35,NYK,Knicks,2022-12-27,DAL,121,126,Mavericks,116.0,120.8,94.5,Away,0
2023,36,NYK,Knicks,2022-12-29,SAS,115,122,Spurs,117.3,124.4,98.0,Away,0
2023,37,NYK,Knicks,2022-12-31,HOU,108,88,Rockets,112.2,91.4,96.3,Away,1
2023,38,NYK,Knicks,2023-01-02,PHO,102,83,Suns,114.7,93.3,88.9,Home,1
2023,39,NYK,Knicks,2023-01-04,SAS,117,114,Spurs,116.2,113.2,100.7,Home,1
2023,40,NYK,Knicks,2023-01-06,TOR,112,108,Raptors,121.0,116.7,92.5,Away,1
2023,41,NYK,Knicks,2023-01-09,MIL,107,111,Bucks,113.5,117.7,94.3,Home,0
2023,42,NYK,Knicks,2023-01-11,IND,119,113,Pacers,118.0,112.0,100.9,Home,1
2023,43,NYK,Knicks,2023-01-13,WAS,112,108,Wizards,115.4,111.3,97.0,Away,1
2023,44,NYK,Knicks,2023-01-15,DET,117,104,Pistons,130.4,115.9,89.7,Away,1
2023,45,NYK,Knicks,2023-01-16,TOR,121,123,Raptors,121.1,123.1,90.5,Home,0
2023,46,NYK,Knicks,2023-01-18,WAS,105,116,Wizards,111.4,123.1,94.2,Home,0
2023,47,NYK,Knicks,2023-01-20,ATL,124,139,Hawks,131.4,147.3,94.3,Away,0
2023,48,NYK,Knicks,2023-01-22,TOR,116,125,Raptors,123.0,132.6,94.3,Away,0
2023,49,NYK,Knicks,2023-01-24,CLE,105,103,Cavaliers,113.5,111.4,92.5,Home,1
2023,50,NYK,Knicks,2023-01-26,BOS,120,117,Celtics,114.9,112.1,94.6,Away,1
2023,51,NYK,Knicks,2023-01-28,BRK,115,122,Nets,126.2,133.9,91.1,Away,0
2023,52,NYK,Knicks,2023-01-31,LAL,123,129,Lakers,116.8,122.5,95.3,Home,0
2023,53,NYK,Knicks,2023-02-02,MIA,106,104,Heat,113.3,111.2,93.6,Home,1
2023,54,NYK,Knicks,2023-02-04,LAC,128,134,Clippers,120.8,126.4,96.0,Home,0
2023,55,NYK,Knicks,2023-02-05,PHI,108,97,76ers,116.9,105.0,92.4,Home,1
2023,56,NYK,Knicks,2023-02-07,ORL,102,98,Magic,115.1,110.6,88.6,Away,1
2023,57,NYK,Knicks,2023-02-10,PHI,108,119,76ers,114.3,125.9,94.5,Away,0
2023,58,NYK,Knicks,2023-02-11,UTA,126,120,Jazz,131.3,125.0,96.0,Home,1
2023,59,NYK,Knicks,2023-02-13,BRK,124,106,Nets,134.9,115.3,91.9,Home,1
2023,60,NYK,Knicks,2023-02-15,ATL,122,101,Hawks,120.2,99.5,101.5,Away,1
2023,61,NYK,Knicks,2023-02-24,WAS,115,109,Wizards,117.7,111.6,97.7,Away,1
2023,62,NYK,Knicks,2023-02-25,NOP,128,106,Pelicans,125.2,103.7,102.3,Home,1
2023,63,NYK,Knicks,2023-02-27,BOS,109,94,Celtics,113.9,98.2,95.7,Home,1
2023,64,NYK,Knicks,2023-03-01,BRK,142,118,Nets,134.2,111.5,105.8,Home,1
2023,65,NYK,Knicks,2023-03-03,MIA,122,120,Heat,130.8,128.7,93.3,Away,1
2023,66,NYK,Knicks,2023-03-05,BOS,131,129,Celtics,113.4,111.7,95.6,Away,1
2023,67,NYK,Knicks,2023-03-07,CHO,105,112,Hornets,112.2,119.7,93.6,Home,0
2023,68,NYK,Knicks,2023-03-09,SAC,117,122,Kings,114.0,118.8,102.7,Away,0
2023,69,NYK,Knicks,2023-03-11,LAC,95,106,Clippers,104.3,116.4,91.1,Away,0
2023,70,NYK,Knicks,2023-03-12,LAL,112,108,Lakers,119.2,115.0,93.9,Away,1
