Season,G,Team,Name,Date,Opp,OPts,DPts,Opp_Name,ORtg,DRtg,Pace,Location,Win
2022,14,UTA,Jazz,2021-11-16,PHI,120,85,76ers,121.6,86.2,98.6,Home,1
2022,15,UTA,Jazz,2021-11-18,TOR,119,103,Raptors,123.9,107.2,96.0,Home,1
2022,16,UTA,Jazz,2021-11-20,SAC,123,105,Kings,129.2,110.3,95.2,Away,1
2022,17,UTA,Jazz,2021-11-22,MEM,118,119,Grizzlies,120.9,121.9,97.6,Home,0
2022,18,UTA,Jazz,2021-11-24,OKC,110,104,Thunder,113.8,107.6,96.7,Away,1
2022,19,UTA,Jazz,2021-11-26,NOP,97,98,Pelicans,100.5,101.5,96.6,Home,0
2022,20,UTA,Jazz,2021-11-27,NOP,127,105,Pelicans,128.4,106.2,98.9,Home,1
2022,21,UTA,Jazz,2021-11-29,POR,129,107,Trail Blazers,138.6,115.0,93.1,Home,1
2022,22,UTA,Jazz,2021-12-03,BOS,137,130,Celtics,137.7,130.7,99.5,Home,1
2022,23,UTA,Jazz,2021-12-05,CLE,109,108,Cavaliers,116.9,115.9,93.2,Away,1
2022,24,UTA,Jazz,2021-12-08,MIN,136,104,Timberwolves,132.1,101.0,102.9,Away,1
2022,25,UTA,Jazz,2021-12-09,PHI,118,96,76ers,125.3,102.0,94.1,Away,1
2022,26,UTA,Jazz,2021-12-11,WAS,123,98,Wizards,129.1,102.8,95.3,Away,1
2022,27,UTA,Jazz,2021-12-15,LAC,124,103,Clippers,125.5,104.2,98.8,Home,1
2022,28,UTA,Jazz,2021-12-17,SAS,126,128,Spurs,124.3,126.2,101.4,Home,0
2022,29,UTA,Jazz,2021-12-18,WAS,103,109,Wizards,104.3,110.3,98.8,Home,0
2022,30,UTA,Jazz,2021-12-20,CHO,112,102,Hornets,107.1,97.6,104.5,Home,1
2022,31,UTA,Jazz,2021-12-23,MIN,128,116,Timberwolves,125.4,113.7,102.1,Home,1
2022,32,UTA,Jazz,2021-12-25,DAL,120,116,Mavericks,114.1,110.3,105.2,Home,1
2022,33,UTA,Jazz,2021-12-27,SAS,110,104,Spurs,105.8,100.0,104.0,Away,1
2022,34,UTA,Jazz,2021-12-29,POR,120,105,Trail Blazers,124.6,109.0,96.3,Away,1
2022,35,UTA,Jazz,2021-12-31,MIN,120,108,Timberwolves,120.1,108.1,99.9,Home,1
2022,36,UTA,Jazz,2022-01-01,GSW,116,123,Warriors,115.9,122.9,100.1,Home,0
2022,37,UTA,Jazz,2022-01-03,NOP,115,104,Pelicans,121.9,110.2,94.4,Away,1
2022,38,UTA,Jazz,2022-01-05,DEN,115,109,Nuggets,117.6,111.4,97.8,Away,1
2022,39,UTA,Jazz,2022-01-07,TOR,108,122,Raptors,110.2,124.5,98.0,Away,0
2022,40,UTA,Jazz,2022-01-08,IND,113,125,Pacers,117.2,129.7,96.4,Away,0
2022,41,UTA,Jazz,2022-01-10,DET,116,126,Pistons,117.6,127.8,98.6,Away,0
2022,42,UTA,Jazz,2022-01-12,CLE,91,111,Cavaliers,98.7,120.4,92.2,Home,0
2022,43,UTA,Jazz,2022-01-16,DEN,125,102,Nuggets,127.9,104.3,97.8,Away,1
2022,44,UTA,Jazz,2022-01-17,LAL,95,101,Lakers,98.3,104.5,96.6,Away,0
2022,45,UTA,Jazz,2022-01-19,HOU,111,116,Rockets,117.0,122.2,94.9,Home,0
2022,46,UTA,Jazz,2022-01-21,DET,111,101,Pistons,118.5,107.9,93.6,Home,1
2022,47,UTA,Jazz,2022-01-23,GSW,92,94,Warriors,111.9,114.3,82.2,Away,0
2022,48,UTA,Jazz,2022-01-24,PHO,109,115,Suns,112.6,118.8,96.8,Away,0
2022,49,UTA,Jazz,2022-01-26,PHO,97,105,Suns,106.1,114.8,91.5,Home,0
2022,50,UTA,Jazz,2022-01-28,MEM,109,119,Grizzlies,112.2,122.4,97.2,Away,0
2022,51,UTA,Jazz,2022-01-30,MIN,106,126,Timberwolves,107.1,127.3,99.0,Away,0
2022,52,UTA,Jazz,2022-02-02,DEN,108,104,Nuggets,118.4,114.0,91.2,Home,1
2022,53,UTA,Jazz,2022-02-04,BRK,125,102,Nets,130.6,106.6,95.7,Home,1
2022,54,UTA,Jazz,2022-02-07,NYK,113,104,Knicks,113.2,104.2,99.8,Home,1
2022,55,UTA,Jazz,2022-02-09,GSW,111,85,Warriors,120.8,92.5,91.9,Home,1
2022,56,UTA,Jazz,2022-02-11,ORL,114,99,Magic,114.7,99.6,99.4,Home,1
2022,57,UTA,Jazz,2022-02-14,HOU,135,101,Rockets,141.2,105.6,95.6,Home,1
2022,58,UTA,Jazz,2022-02-16,LAL,101,106,Lakers,110.0,115.5,91.8,Away,0
2022,59,UTA,Jazz,2022-02-25,DAL,114,109,Mavericks,124.4,118.9,91.6,Home,1
2022,60,UTA,Jazz,2022-02-27,PHO,118,114,Suns,130.0,125.6,90.8,Away,1
2022,61,UTA,Jazz,2022-03-02,HOU,132,127,Rockets,122.1,117.5,97.9,Away,1
2022,62,UTA,Jazz,2022-03-04,NOP,90,124,Pelicans,93.1,128.3,96.6,Away,0
2022,63,UTA,Jazz,2022-03-06,OKC,116,103,Thunder,123.3,109.5,94.1,Away,1
2022,64,UTA,Jazz,2022-03-07,DAL,103,111,Mavericks,110.6,119.2,93.1,Away,0
2022,65,UTA,Jazz,2022-03-09,POR,123,85,Trail Blazers,130.1,89.9,94.6,Home,1
2022,66,UTA,Jazz,2022-03-11,SAS,102,104,Spurs,100.6,102.6,101.3,Away,0
2022,67,UTA,Jazz,2022-03-12,SAC,134,125,Kings,137.0,127.8,97.8,Home,1
2022,68,UTA,Jazz,2022-03-14,MIL,111,117,Bucks,110.2,116.1,100.8,Home,0
2022,69,UTA,Jazz,2022-03-16,CHI,125,110,Bulls,122.6,107.9,101.9,Home,1
2022,70,UTA,Jazz,2022-03-18,LAC,121,92,Clippers,123.5,93.9,97.9,Home,1
2022,71,UTA,Jazz,2022-03-20,NYK,108,93,Knicks,121.9,105.0,88.6,Away,1
2022,72,UTA,Jazz,2022-03-21,BRK,106,114,Nets,113.3,121.8,93.6,Away,0
2022,73,UTA,Jazz,2022-03-23,BOS,97,125,Celtics,107.3,138.3,90.4,Away,0
2022,74,UTA,Jazz,2022-03-25,CHO,101,107,Hornets,116.3,123.2,86.8,Away,0
2022,75,UTA,Jazz,2022-03-27,DAL,100,114,Mavericks,114.4,130.4,87.4,Away,0
2022,76,UTA,Jazz,2022-03-29,LAC,115,121,Clippers,125.9,132.5,91.3,Away,0
2022,77,UTA,Jazz,2022-03-31,LAL,122,109,Lakers,126.9,113.3,96.2,Home,1
2022,78,UTA,Jazz,2022-04-02,GSW,107,111,Warriors,113.4,117.6,94.4,Away,0
2022,79,UTA,Jazz,2022-04-05,MEM,121,115,Grizzlies,106.2,100.9,103.2,Home,1
2022,80,UTA,Jazz,2022-04-06,OKC,137,101,Thunder,147.4,108.6,93.0,Home,1
2022,81,UTA,Jazz,2022-04-08,PHO,105,111,Suns,109.0,115.2,96.3,Home,0
2022,82,UTA,Jazz,2022-04-10,POR,111,80,Trail Blazers,114.9,82.8,96.6,Away,1
2022,1,WAS,Wizards,2021-10-20,TOR,98,83,Raptors,94.4,80.0,103.8,Away,1
2022,2,WAS,Wizards,2021-10-22,IND,135,134,Pacers,127.4,126.5,96.0,Home,1
2022,3,WAS,Wizards,2021-10-25,BRK,90,104,Nets,87.8,101.4,102.5,Away,0
2022,4,WAS,Wizards,2021-10-27,BOS,116,107,Celtics,118.4,109.2,98.0,Away,1
2022,5,WAS,Wizards,2021-10-28,ATL,122,111,Hawks,122.9,111.9,99.2,Home,1
2022,6,WAS,Wizards,2021-10-30,BOS,115,112,Celtics,97.7,95.1,97.4,Home,1
2022,7,WAS,Wizards,2021-11-01,ATL,111,118,Hawks,118.8,126.3,93.4,Away,0
2022,8,WAS,Wizards,2021-11-03,TOR,100,109,Raptors,107.3,117.0,93.2,Home,0
2022,9,WAS,Wizards,2021-11-05,MEM,115,87,Grizzlies,115.1,87.1,99.9,Home,1
2022,10,WAS,Wizards,2021-11-07,MIL,101,94,Bucks,103.2,96.1,97.9,Home,1
2022,11,WAS,Wizards,2021-11-10,CLE,97,94,Cavaliers,106.9,103.6,90.7,Away,1
2022,12,WAS,Wizards,2021-11-13,ORL,104,92,Magic,109.0,96.4,95.4,Away,1
2022,13,WAS,Wizards,2021-11-15,NOP,105,100,Pelicans,113.9,108.5,92.2,Home,1
2022,14,WAS,Wizards,2021-11-17,CHO,87,97,Hornets,93.6,104.3,93.0,Away,0
2022,15,WAS,Wizards,2021-11-18,MIA,97,112,Heat,106.4,122.8,91.2,Away,0
2022,16,WAS,Wizards,2021-11-20,MIA,103,100,Heat,114.3,111.0,90.1,Home,1
2022,17,WAS,Wizards,2021-11-22,CHO,103,109,Hornets,101.9,107.8,101.1,Home,0
2022,18,WAS,Wizards,2021-11-24,NOP,102,127,Pelicans,97.9,121.9,104.2,Away,0
2022,19,WAS,Wizards,2021-11-26,OKC,101,99,Thunder,106.3,104.2,95.0,Away,1
2022,20,WAS,Wizards,2021-11-27,DAL,120,114,Mavericks,126.5,120.2,94.8,Away,1
2022,21,WAS,Wizards,2021-11-29,SAS,99,116,Spurs,108.8,127.5,91.0,Away,0
2022,22,WAS,Wizards,2021-12-01,MIN,115,107,Timberwolves,119.2,110.9,96.4,Home,1
2022,23,WAS,Wizards,2021-12-03,CLE,101,116,Cavaliers,106.1,121.8,95.2,Home,0
2022,24,WAS,Wizards,2021-12-05,TOR,90,102,Raptors,100.0,113.3,90.0,Away,0
2022,25,WAS,Wizards,2021-12-06,IND,110,116,Pacers,121.5,128.1,90.5,Away,0
2022,26,WAS,Wizards,2021-12-08,DET,119,116,Pistons,118.3,115.3,91.1,Away,1
2022,27,WAS,Wizards,2021-12-11,UTA,98,123,Jazz,102.8,129.1,95.3,Home,0
2022,28,WAS,Wizards,2021-12-13,DEN,107,113,Nuggets,105.5,111.4,101.4,Away,0
2022,29,WAS,Wizards,2021-12-15,SAC,105,119,Kings,106.6,120.8,98.5,Away,0
2022,30,WAS,Wizards,2021-12-16,PHO,98,118,Suns,99.1,119.4,98.8,Away,0
2022,31,WAS,Wizards,2021-12-18,UTA,109,103,Jazz,110.3,104.3,98.8,Away,1
2022,32,WAS,Wizards,2021-12-23,NYK,124,117,Knicks,132.8,125.3,93.4,Away,1
2022,33,WAS,Wizards,2021-12-26,PHI,96,117,76ers,101.6,123.8,94.5,Home,0
2022,34,WAS,Wizards,2021-12-28,MIA,112,119,Heat,120.2,127.8,93.1,Away,0
2022,35,WAS,Wizards,2021-12-30,CLE,110,93,Cavaliers,116.8,98.7,94.2,Home,1
2022,36,WAS,Wizards,2022-01-01,CHI,119,120,Bulls,116.1,117.1,102.5,Home,0
2022,37,WAS,Wizards,2022-01-03,CHO,124,121,Hornets,120.6,117.6,102.9,Home,1
2022,38,WAS,Wizards,2022-01-05,HOU,111,114,Rockets,104.6,107.4,106.1,Home,0
2022,39,WAS,Wizards,2022-01-07,CHI,122,130,Bulls,118.8,126.6,102.7,Away,0
2022,40,WAS,Wizards,2022-01-09,ORL,102,100,Magic,106.0,104.0,96.2,Away,1
2022,41,WAS,Wizards,2022-01-11,OKC,122,118,Thunder,125.5,121.4,97.2,Home,1
2022,42,WAS,Wizards,2022-01-12,ORL,112,106,Magic,119.6,113.2,93.7,Home,1
2022,43,WAS,Wizards,2022-01-15,POR,110,115,Trail Blazers,106.1,111.0,103.6,Home,0
2022,44,WAS,Wizards,2022-01-17,PHI,117,98,76ers,118.0,98.8,99.2,Home,1
2022,45,WAS,Wizards,2022-01-19,BRK,118,119,Nets,120.6,121.6,97.8,Home,0
2022,46,WAS,Wizards,2022-01-21,TOR,105,109,Raptors,113.0,117.3,92.9,Home,0
2022,47,WAS,Wizards,2022-01-23,BOS,87,116,Celtics,89.9,119.9,96.8,Home,0
2022,48,WAS,Wizards,2022-01-25,LAC,115,116,Clippers,110.4,111.4,104.2,Home,0
2022,49,WAS,Wizards,2022-01-29,MEM,95,115,Grizzlies,101.9,123.4,93.2,Away,0
2022,50,WAS,Wizards,2022-02-01,MIL,98,112,Bucks,103.7,118.5,94.5,Away,0
2022,51,WAS,Wizards,2022-02-02,PHI,106,103,76ers,119.6,116.2,88.7,Away,1
2022,52,WAS,Wizards,2022-02-05,PHO,80,95,Suns,87.1,103.4,91.9,Home,0
2022,53,WAS,Wizards,2022-02-07,MIA,100,121,Heat,103.4,125.1,96.7,Home,0
2022,54,WAS,Wizards,2022-02-10,BRK,113,112,Nets,123.0,121.9,91.9,Home,1
2022,55,WAS,Wizards,2022-02-12,SAC,110,123,Kings,116.7,130.5,94.3,Home,0
2022,56,WAS,Wizards,2022-02-14,DET,103,94,Pistons,110.2,100.6,93.4,Home,1
2022,57,WAS,Wizards,2022-02-16,IND,108,113,Pacers,112.0,117.2,96.4,Away,0
2022,58,WAS,Wizards,2022-02-17,BRK,117,103,Nets,123.1,108.4,95.0,Away,1
2022,59,WAS,Wizards,2022-02-25,SAS,153,157,Spurs,127.3,130.7,99.4,Home,0
2022,60,WAS,Wizards,2022-02-26,CLE,86,92,Cavaliers,93.4,99.9,92.1,Away,0
2022,61,WAS,Wizards,2022-03-01,DET,116,113,Pistons,122.3,119.1,94.9,Home,1
2022,62,WAS,Wizards,2022-03-04,ATL,114,117,Hawks,122.1,125.4,93.3,Home,0
2022,63,WAS,Wizards,2022-03-06,IND,133,123,Pacers,135.1,125.0,98.4,Home,1
2022,64,WAS,Wizards,2022-03-09,LAC,109,115,Clippers,113.8,120.0,95.8,Away,0
2022,65,WAS,Wizards,2022-03-11,LAL,109,122,Lakers,115.2,128.9,94.6,Away,0
2022,66,WAS,Wizards,2022-03-12,POR,118,127,Trail Blazers,121.1,130.4,97.4,Away,0
2022,67,WAS,Wizards,2022-03-14,GSW,112,126,Warriors,113.7,127.9,98.5,Away,0
2022,68,WAS,Wizards,2022-03-16,DEN,109,127,Nuggets,112.3,130.8,97.1,Home,0
2022,69,WAS,Wizards,2022-03-18,NYK,97,100,Knicks,101.4,104.5,95.7,Away,0
2022,70,WAS,Wizards,2022-03-19,LAL,127,119,Lakers,131.6,123.3,96.5,Home,1
2022,71,WAS,Wizards,2022-03-21,HOU,97,115,Rockets,102.0,120.9,95.1,Away,0
2022,72,WAS,Wizards,2022-03-24,MIL,102,114,Bucks,106.7,119.3,95.6,Away,0
2022,73,WAS,Wizards,2022-03-25,DET,100,97,Pistons,97.0,94.1,103.1,Away,1
2022,74,WAS,Wizards,2022-03-27,GSW,123,115,Warriors,123.3,115.2,99.8,Home,1
2022,75,WAS,Wizards,2022-03-29,CHI,94,107,Bulls,102.1,116.2,92.1,Home,0
2022,76,WAS,Wizards,2022-03-30,ORL,127,110,Magic,125.4,108.6,101.3,Home,1
2022,77,WAS,Wizards,2022-04-01,DAL,135,103,Mavericks,138.7,105.9,97.3,Home,1
2022,78,WAS,Wizards,2022-04-03,BOS,102,144,Celtics,108.2,152.7,94.3,Away,0
2022,79,WAS,Wizards,2022-04-05,MIN,132,114,Timberwolves,126.0,108.8,104.7,Away,1
2022,80,WAS,Wizards,2022-04-06,ATL,103,118,Hawks,106.0,121.4,97.2,Away,0
2022,81,WAS,Wizards,2022-04-08,NYK,92,114,Knicks,96.6,119.7,95.2,Home,0
2022,82,WAS,Wizards,2022-04-10,CHO,108,124,Hornets,110.5,126.9,97.7,Away,0
2023,1,ATL,Hawks,2022-10-19,HOU,117,107,Rockets,114.3,104.5,102.4,Home,1
2023,2,ATL,Hawks,2022-10-21,ORL,108,98,Magic,107.1,97.2,100.9,Home,1
2023,3,ATL,Hawks,2022-10-23,CHO,109,126,Hornets,108.7,125.7,100.2,Home,0
2023,4,ATL,Hawks,2022-10-26,DET,118,113,Pistons,116.8,111.8,101.0,Away,1
2023,5,ATL,Hawks,2022-10-28,DET,136,112,Pistons,139.8,115.1,97.3,Away,1
2023,6,ATL,Hawks,2022-10-29,MIL,115,123,Bucks,116.6,124.7,98.6,Away,0
2023,7,ATL,Hawks,2022-10-31,TOR,109,139,Raptors,107.2,136.7,101.6,Away,0
2023,8,ATL,Hawks,2022-11-02,NYK,112,99,Knicks,112.3,99.2,99.8,Away,1
2023,9,ATL,Hawks,2022-11-05,NOP,124,121,Pelicans,109.9,107.3,102.2,Home,1
2023,10,ATL,Hawks,2022-11-07,MIL,117,98,Bucks,113.1,94.7,103.5,Home,1
2023,11,ATL,Hawks,2022-11-09,UTA,119,125,Jazz,115.3,121.1,103.2,Home,0
2023,12,ATL,Hawks,2022-11-10,PHI,104,95,76ers,101.2,92.5,102.7,Home,1
2023,13,ATL,Hawks,2022-11-12,PHI,109,121,76ers,106.6,118.3,102.3,Away,0
2023,14,ATL,Hawks,2022-11-14,MIL,121,106,Bucks,121.4,106.3,99.7,Away,1
2023,15,ATL,Hawks,2022-11-16,BOS,101,126,Celtics,101.6,126.8,99.4,Home,0
2023,16,ATL,Hawks,2022-11-19,TOR,124,122,Raptors,114.2,112.4,98.3,Home,1
2023,17,ATL,Hawks,2022-11-21,CLE,102,114,Cavaliers,105.8,118.2,96.4,Away,0
2023,18,ATL,Hawks,2022-11-23,SAC,115,106,Kings,110.9,102.3,103.7,Home,1
2023,19,ATL,Hawks,2022-11-25,HOU,122,128,Rockets,120.3,126.3,101.4,Away,0
2023,20,ATL,Hawks,2022-11-27,MIA,98,106,Heat,103.2,111.6,95.0,Home,0
2023,21,ATL,Hawks,2022-11-28,PHI,101,104,76ers,108.3,111.5,93.3,Away,0
2023,22,ATL,Hawks,2022-11-30,ORL,125,108,Magic,125.9,108.7,99.3,Away,1
2023,23,ATL,Hawks,2022-12-02,DEN,117,109,Nuggets,125.0,116.4,93.6,Home,1
2023,24,ATL,Hawks,2022-12-05,OKC,114,121,Thunder,107.6,114.2,105.9,Home,0
2023,25,ATL,Hawks,2022-12-07,NYK,89,113,Knicks,96.3,122.3,92.4,Away,0
2023,26,ATL,Hawks,2022-12-09,BRK,116,120,Nets,113.4,117.3,102.3,Away,0
2023,27,ATL,Hawks,2022-12-11,CHI,123,122,Bulls,109.8,108.9,101.5,Home,1
2023,28,ATL,Hawks,2022-12-12,MEM,103,128,Grizzlies,98.0,121.8,105.1,Away,0
2023,29,ATL,Hawks,2022-12-14,ORL,124,135,Magic,124.4,135.4,99.7,Away,0
2023,30,ATL,Hawks,2022-12-16,CHO,125,106,Hornets,127.9,108.5,97.7,Away,1
2023,31,ATL,Hawks,2022-12-19,ORL,126,125,Magic,122.4,121.4,103.0,Home,1
2023,32,ATL,Hawks,2022-12-21,CHI,108,110,Bulls,108.1,110.1,99.9,Home,0
2023,33,ATL,Hawks,2022-12-23,DET,130,105,Pistons,126.2,101.9,103.0,Home,1
2023,34,ATL,Hawks,2022-12-27,IND,114,129,Pacers,111.4,126.0,102.4,Away,0
2023,35,ATL,Hawks,2022-12-28,BRK,107,108,Nets,110.9,111.9,96.5,Home,0
2023,36,ATL,Hawks,2022-12-30,LAL,121,130,Lakers,114.1,122.6,106.0,Home,0
2023,37,ATL,Hawks,2023-01-02,GSW,141,143,Warriors,113.9,115.5,102.4,Away,0
2023,38,ATL,Hawks,2023-01-04,SAC,120,117,Kings,121.0,117.9,99.2,Away,1
2023,39,ATL,Hawks,2023-01-06,LAL,114,130,Lakers,105.3,120.1,108.2,Away,0
2023,40,ATL,Hawks,2023-01-08,LAC,112,108,Clippers,115.4,111.3,97.0,Away,1
2023,41,ATL,Hawks,2023-01-11,MIL,105,114,Bucks,107.6,116.9,97.6,Home,0
2023,42,ATL,Hawks,2023-01-13,IND,113,111,Pacers,112.9,110.9,100.1,Away,1
2023,43,ATL,Hawks,2023-01-14,TOR,114,103,Raptors,117.4,106.1,97.1,Away,1
2023,44,ATL,Hawks,2023-01-16,MIA,121,113,Heat,124.7,116.4,97.1,Home,1
2023,45,ATL,Hawks,2023-01-18,DAL,130,122,Mavericks,133.7,125.5,97.2,Away,1
2023,46,ATL,Hawks,2023-01-20,NYK,139,124,Knicks,147.3,131.4,94.3,Home,1
2023,47,ATL,Hawks,2023-01-21,CHO,118,122,Hornets,116.3,120.2,101.5,Home,0
2023,48,ATL,Hawks,2023-01-23,CHI,100,111,Bulls,102.9,114.3,97.1,Away,0
2023,49,ATL,Hawks,2023-01-25,OKC,137,132,Thunder,131.7,126.9,104.0,Away,1
2023,50,ATL,Hawks,2023-01-28,LAC,113,120,Clippers,119.7,127.2,94.4,Home,0
2023,51,ATL,Hawks,2023-01-30,POR,125,129,Trail Blazers,134.2,138.5,93.2,Away,0
2023,52,ATL,Hawks,2023-02-01,PHO,132,100,Suns,130.5,98.8,101.2,Away,1
2023,53,ATL,Hawks,2023-02-03,UTA,115,108,Jazz,116.3,109.2,98.9,Away,1
2023,54,ATL,Hawks,2023-02-04,DEN,108,128,Nuggets,106.2,125.8,101.7,Away,0
2023,55,ATL,Hawks,2023-02-07,NOP,107,116,Pelicans,113.6,123.1,94.2,Away,0
2023,56,ATL,Hawks,2023-02-09,PHO,116,107,Suns,117.3,108.2,98.9,Home,1
2023,57,ATL,Hawks,2023-02-11,SAS,125,106,Spurs,120.6,102.2,103.7,Home,1
2023,58,ATL,Hawks,2023-02-13,CHO,138,144,Hornets,128.0,133.6,107.8,Away,0
2023,59,ATL,Hawks,2023-02-15,NYK,101,122,Knicks,100.5,121.4,100.5,Home,0
2023,60,ATL,Hawks,2023-02-24,CLE,136,119,Cavaliers,134.9,118.0,100.8,Home,1
2023,61,ATL,Hawks,2023-02-26,BRK,129,127,Nets,127.5,125.5,101.2,Home,1
2023,62,ATL,Hawks,2023-02-28,WAS,116,119,Wizards,123.1,126.3,94.3,Home,0
2023,63,ATL,Hawks,2023-03-03,POR,129,111,Trail Blazers,126.5,108.9,102.0,Home,1
2023,64,ATL,Hawks,2023-03-04,MIA,109,117,Heat,112.5,120.8,96.9,Away,0
2023,65,ATL,Hawks,2023-03-06,MIA,128,130,Heat,134.7,136.8,95.0,Away,0
2023,66,ATL,Hawks,2023-03-08,WAS,122,120,Wizards,123.2,121.2,99.0,Away,1
2023,67,ATL,Hawks,2023-03-10,WAS,114,107,Wizards,112.7,105.8,101.2,Away,1
2023,68,ATL,Hawks,2023-03-11,BOS,125,134,Celtics,122.6,131.4,102.0,Home,0
2023,69,ATL,Hawks,2023-03-13,MIN,115,136,Timberwolves,110.2,130.4,104.3,Home,0
2023,70,ATL,Hawks,2023-03-17,GSW,127,119,Warriors,120.7,113.1,105.2,Home,1
2023,71,ATL,Hawks,2023-03-19,SAS,118,126,Spurs,118.0,126.0,100.0,Away,0
2023,72,ATL,Hawks,2023-03-21,DET,129,107,Pistons,133.7,110.9,96.5,Home,1
2023,73,ATL,Hawks,2023-03-22,MIN,124,125,Timberwolves,122.1,123.1,101.6,Away,0
2023,74,ATL,Hawks,2023-03-25,IND,143,130,Pacers,140.6,127.8,101.7,Home,1
2023,75,ATL,Hawks,2023-03-26,MEM,119,123,Grizzlies,117.5,121.5,101.3,Home,0
2023,76,ATL,Hawks,2023-03-28,CLE,120,118,Cavaliers,121.7,119.7,98.6,Home,1
2023,77,ATL,Hawks,2023-03-31,BRK,107,124,Nets,113.7,131.8,94.1,Away,0
2023,78,ATL,Hawks,2023-04-02,DAL,132,130,Mavericks,120.7,118.9,99.0,Home,1
2023,79,ATL,Hawks,2023-04-04,CHI,123,105,Bulls,123.4,105.3,99.7,Away,1
2023,80,ATL,Hawks,2023-04-05,WAS,134,116,Wizards,129.0,111.6,103.9,Home,1
2023,81,ATL,Hawks,2023-04-07,PHI,131,136,76ers,110.3,114.5,107.6,Home,0
2023,82,ATL,Hawks,2023-04-09,BOS,114,120,Celtics,118.6,124.8,96.1,Away,0
2023,1,BOS,Celtics,2022-10-18,PHI,126,117,76ers,128.3,119.2,98.2,Home,1
2023,2,BOS,Celtics,2022-10-21,MIA,111,104,Heat,120.8,113.2,91.9,Away,1
2023,3,BOS,Celtics,2022-10-22,ORL,126,120,Magic,128.4,122.3,98.1,Away,1
2023,4,BOS,Celtics,2022-10-24,CHI,102,120,Bulls,104.2,122.6,97.8,Away,0
2023,5,BOS,Celtics,2022-10-28,CLE,123,132,Cavaliers,115.4,123.9,96.5,Home,0
2023,6,BOS,Celtics,2022-10-30,WAS,112,94,Wizards,117.2,98.3,95.6,Home,1
2023,7,BOS,Celtics,2022-11-02,CLE,113,114,Cavaliers,103.5,104.4,98.9,Away,0
2023,8,BOS,Celtics,2022-11-04,CHI,123,119,Bulls,117.7,113.9,104.5,Home,1
2023,9,BOS,Celtics,2022-11-05,NYK,133,118,Knicks,139.6,123.8,95.3,Away,1
2023,10,BOS,Celtics,2022-11-07,MEM,109,106,Grizzlies,109.5,106.5,99.5,Away,1
2023,11,BOS,Celtics,2022-11-09,DET,128,112,Pistons,129.2,113.0,99.1,Home,1
2023,12,BOS,Celtics,2022-11-11,DEN,131,112,Nuggets,140.9,120.5,93.0,Home,1
2023,13,BOS,Celtics,2022-11-12,DET,117,108,Pistons,120.2,111.0,97.3,Away,1
2023,14,BOS,Celtics,2022-11-14,OKC,126,122,Thunder,112.2,108.6,112.3,Home,1
2023,15,BOS,Celtics,2022-11-16,ATL,126,101,Hawks,126.8,101.6,99.4,Away,1
2023,16,BOS,Celtics,2022-11-18,NOP,117,109,Pelicans,122.2,113.8,95.8,Away,1
2023,17,BOS,Celtics,2022-11-21,CHI,107,121,Bulls,105.8,119.6,101.2,Away,0
2023,18,BOS,Celtics,2022-11-23,DAL,125,112,Mavericks,128.0,114.7,97.7,Home,1
2023,19,BOS,Celtics,2022-11-25,SAC,122,104,Kings,121.3,103.4,100.6,Home,1
2023,20,BOS,Celtics,2022-11-27,WAS,130,121,Wizards,140.7,131.0,92.4,Home,1
2023,21,BOS,Celtics,2022-11-28,CHO,140,105,Hornets,143.2,107.4,97.7,Home,1
2023,22,BOS,Celtics,2022-11-30,MIA,134,121,Heat,137.9,124.5,97.2,Home,1
2023,23,BOS,Celtics,2022-12-02,MIA,116,120,Heat,104.6,108.2,100.4,Home,0
2023,24,BOS,Celtics,2022-12-04,BRK,103,92,Nets,108.5,96.9,94.9,Away,1
2023,25,BOS,Celtics,2022-12-05,TOR,116,110,Raptors,119.9,113.7,96.7,Away,1
2023,26,BOS,Celtics,2022-12-07,PHO,125,98,Suns,119.3,93.5,104.8,Away,1
2023,27,BOS,Celtics,2022-12-10,GSW,107,123,Warriors,106.0,121.9,100.9,Away,0
2023,28,BOS,Celtics,2022-12-12,LAC,93,113,Clippers,97.8,118.8,95.1,Away,0
2023,29,BOS,Celtics,2022-12-13,LAL,122,118,Lakers,112.1,108.5,98.5,Away,1
2023,30,BOS,Celtics,2022-12-16,ORL,109,117,Magic,108.1,116.1,100.8,Home,0
2023,31,BOS,Celtics,2022-12-18,ORL,92,95,Magic,92.2,95.2,99.8,Home,0
2023,32,BOS,Celtics,2022-12-21,IND,112,117,Pacers,111.3,116.2,100.7,Home,0
2023,33,BOS,Celtics,2022-12-23,MIN,121,109,Timberwolves,121.2,109.2,99.8,Home,1
2023,34,BOS,Celtics,2022-12-25,MIL,139,118,Bucks,138.2,117.3,100.6,Home,1
2023,35,BOS,Celtics,2022-12-27,HOU,126,102,Rockets,126.9,102.7,99.3,Home,1
2023,36,BOS,Celtics,2022-12-29,LAC,116,110,Clippers,118.2,112.1,98.1,Home,1
2023,37,BOS,Celtics,2023-01-01,DEN,111,123,Nuggets,111.9,124.0,99.2,Away,0
2023,38,BOS,Celtics,2023-01-03,OKC,117,150,Thunder,109.2,140.0,107.1,Away,0
2023,39,BOS,Celtics,2023-01-05,DAL,124,95,Mavericks,127.3,97.6,97.4,Away,1
2023,40,BOS,Celtics,2023-01-07,SAS,121,116,Spurs,114.1,109.4,106.1,Away,1
